"42.5525","55.4375","61.7925","65.5275","68.375","71.0425","72.7325","74.0575","75.585","76.8675","78.07","78.9025","79.8275","80.59","81.6025","82.195","82.6275","83.1025","83.89","84.38","84.8225","85.415","85.8025","85.955","86.455","86.7025","87.09","87.2275","87.82","88.0025","87.795","88.28","88.59","88.46","88.9225","89.1925","89.345","89.245","89.54","89.3125","90.035","89.67","90.09","90.045","90.1625","90.2375","90.435","90.3925","90.5225","90.31","90.3","90.5575","90.455","90.4675","90.615","90.7125","90.645","90.7025","90.6975","90.485","95.7225","97.2575","97.5575","97.8425","98.035","98.095","98.4625","98.3425","98.5125","98.59","98.5475","98.67","98.79","98.8025","98.695","98.735","98.755","98.8775","98.775","98.8725","98.95","98.8225","98.88","98.9525","98.9925","98.8825","98.8725","99.005","99.05","99.0375","98.9275","99.07","98.9975","99.075","98.995","98.91","99.0075","98.985","98.8575","98.8525","98.9525","98.9575","98.8575","99.0625","99.17","99.02","98.9425","98.8475","98.925","98.875","98.8725","98.985","98.8175","98.84","98.9075","98.845","98.7775","98.9175","98.985","98.6275","99.3675","99.6575","99.69","99.755","99.755","99.775","99.7875","99.8075","99.82","99.86","99.835","99.855","99.8575","99.835","99.8725","99.875","99.89","99.8725","99.88","99.8925","99.8725","99.845","99.885","99.8975","99.88","99.89","99.925","99.9125","99.885","99.89","99.895","99.87","99.8825","99.9","99.9075","99.895","99.915","99.89","99.9025","99.935","99.9025","99.9225","99.9175","99.9375","99.9175","99.9225","99.935","99.9025","99.9475","99.915","99.9225","99.94","99.92","99.9425","99.9175","99.925","99.93","99.9275","99.9325","99.945","99.94","99.94","99.945","99.935","99.9325","99.94","99.9575","99.9575","99.93","99.9425","99.9475","99.9275","99.94","99.94","99.9325","99.915","99.9225","99.955","99.9375","99.9275"
"38.82","50.8875","57.69","62.2325","65.24","68.18","70.255","72.51","73.85","75.5325","76.8175","78.125","79.115","80.1075","81.0425","81.855","82.8125","83.3725","84.365","84.955","85.47","85.8875","86.38","86.88","87.4","88.005","88.5275","88.915","89.135","89.415","89.69","90.155","90.46","90.8","90.9425","91.155","91.2125","91.505","91.72","91.7575","92.345","92.2","92.1525","92.3075","92.56","92.695","92.5075","92.8375","93.2825","92.9325","93.1375","92.6475","93.4175","93.035","93.1925","93.6475","93.1825","93.5475","93.1025","93.4025","97.3075","98.5975","98.8725","98.9925","99.12","99.23","99.2075","99.3625","99.3825","99.4425","99.3325","99.4925","99.485","99.5325","99.5525","99.55","99.5675","99.62","99.59","99.5725","99.605","99.675","99.6175","99.6925","99.655","99.63","99.7325","99.635","99.64","99.6525","99.6475","99.6625","99.645","99.6125","99.6775","99.6575","99.6975","99.745","99.605","99.6","99.6725","99.59","99.6325","99.6425","99.69","99.64","99.6375","99.685","99.695","99.63","99.5925","99.685","99.645","99.59","99.645","99.6525","99.5325","99.57","99.5975","99.5375","99.75","99.81","99.865","99.86","99.9225","99.88","99.8875","99.8975","99.92","99.91","99.905","99.93","99.9025","99.89","99.9","99.925","99.91","99.945","99.92","99.9425","99.905","99.92","99.9375","99.9025","99.9325","99.9325","99.9425","99.92","99.945","99.9325","99.935","99.9325","99.9425","99.9325","99.9475","99.94","99.935","99.9275","99.905","99.9375","99.9525","99.9325","99.9375","99.95","99.9525","99.945","99.95","99.935","99.9625","99.95","99.9375","99.9475","99.945","99.9475","99.955","99.955","99.95","99.9375","99.935","99.955","99.945","99.9525","99.9525","99.97","99.95","99.9525","99.955","99.9525","99.9575","99.9575","99.95","99.9375","99.955","99.9625","99.955","99.96","99.9625","99.9625","99.9475","99.95"
"33.88","46.565","53.355","58.285","62.155","65.04","67.25","69.3725","70.9925","72.09","73.9225","75.1725","76.2825","77.16","77.97","78.4925","79.6525","80.1575","80.9075","81.89","82.37","82.795","83.5075","83.6775","84.3975","84.685","85.2675","85.695","85.8475","86.45","86.9375","87.0675","87.3","87.9525","88.05","88.5725","88.8575","88.86","89.3475","89.565","89.8775","90.0425","90.2575","90.645","90.78","91.135","91.2875","91.2925","91.14","91.8375","91.9575","91.9025","92.185","92.135","92.6","92.645","92.4325","92.8225","92.8025","93.2","96.79","97.8075","98.335","98.46","98.715","98.66","98.69","98.88","98.8775","99.0375","99.0175","99.035","99.1625","99.1425","99.11","99.165","99.265","99.165","99.31","99.4","99.34","99.4175","99.305","99.3825","99.39","99.43","99.3375","99.2525","99.445","99.3525","99.325","99.42","99.445","99.4575","99.4875","99.495","99.5775","99.5225","99.4925","99.445","99.485","99.505","99.4675","99.4275","99.45","99.4275","99.42","99.5225","99.495","99.5675","99.445","99.54","99.475","99.4025","99.55","99.435","99.4375","99.45","99.5","99.45","99.5875","99.71","99.765","99.715","99.8425","99.8325","99.845","99.84","99.8275","99.8375","99.825","99.83","99.8375","99.83","99.8125","99.8725","99.855","99.89","99.8275","99.87","99.8825","99.855","99.8675","99.8975","99.87","99.86","99.8875","99.88","99.835","99.87","99.87","99.855","99.9125","99.9125","99.89","99.88","99.8625","99.885","99.9075","99.885","99.8875","99.9275","99.8975","99.895","99.9175","99.8975","99.9","99.875","99.9","99.89","99.925","99.8925","99.905","99.905","99.905","99.895","99.865","99.9075","99.9125","99.905","99.9175","99.9175","99.93","99.9025","99.91","99.9075","99.9025","99.935","99.925","99.9275","99.905","99.915","99.9575","99.9225","99.9175","99.915","99.9075","99.9075","99.9075","99.92"
"48.7","53.45","57.72","64.54","62.92","66.56","64.05","70.13","71.55","73.58","73.35","73.15","75.57","77.22","76.25","76.9","76.94","78.92","76.22","78.05","77.59","79.33","79.28","76.64","79.46","79.47","78.36","76.99","79.6","79.96","78.8","79.8","79.69","78.25","81.35","79.84","78.22","80.69","80.52","80.56","80.54","81.24","80.64","81.09","81.76","81.96","79.46","78.71","80.1","81.6","79.2","80.77","79.14","80.63","79.21","74.89","80.07","81.42","79.39","79.2","86.73","86.85","87.04","87.24","87.05","86.89","86.96","86.85","86.8","86.88","86.78","86.92","86.19","86.63","86.81","86.49","86.61","86.59","86.57","86.62","86.67","86.29","86.73","86.7","86.32","86.33","86.55","86.54","86.75","86.17","86.28","86.84","86.45","86.51","86.91","86.53","86.25","86.13","86.33","86.57","86.43","86.53","86.51","85.85","86.44","85.56","86.36","86.52","84.82","85.77","85.94","86.08","86.55","86.09","86.38","86.07","86.71","86.78","86.19","85.89","87.39","87.3","87.29","87.44","87.58","87.44","87.54","87.62","87.67","87.53","87.57","87.56","87.4","87.43","87.64","87.41","87.43","87.36","87.6","87.45","87.39","87.48","87.44","87.45","87.58","87.71","87.5","87.5","87.52","87.5","87.56","87.3","87.69","87.6","87.56","87.61","87.34","87.66","87.75","87.53","87.57","87.52","87.59","87.48","87.64","87.58","87.56","87.57","87.72","87.61","87.52","87.74","87.64","87.67","87.5","87.6","87.53","87.66","87.49","87.52","87.64","87.55","87.74","87.58","87.49","87.52","87.6","87.49","87.51","87.63","87.51","87.57","87.57","87.73","87.5","87.65","87.55","87.57","87.71","87.44"
"42.29","52.81","56.06","61.31","61.27","66.28","68.18","69.34","71.06","70.92","70.76","68.0","72.88","74.47","75.55","75.02","69.67","76.96","76.2","76.45","77.95","77.05","79.88","78.83","77.09","75.38","78.08","77.76","78.85","79.63","75.64","80.4","78.84","78.84","78.81","78.35","79.77","79.35","78.97","80.02","76.58","78.77","78.94","79.14","78.91","78.21","81.3","80.34","79.41","79.24","79.25","79.53","80.23","80.04","80.08","79.29","79.18","77.22","79.86","79.77","85.63","85.79","85.98","86.08","86.0","86.02","85.89","85.92","86.04","85.93","85.9","86.06","85.89","86.02","85.95","86.05","85.96","86.09","86.05","86.2","85.79","86.12","86.02","86.01","85.88","86.12","85.85","86.19","85.91","85.56","85.83","85.79","85.57","85.86","85.48","85.86","86.14","86.26","85.93","85.78","85.64","85.86","85.72","86.0","86.1","85.81","85.76","86.01","85.95","86.25","85.87","85.76","86.07","85.96","85.94","85.92","85.8","85.93","85.45","85.46","85.93","85.99","86.25","86.35","86.25","86.47","86.3","86.47","86.43","86.4","86.44","86.44","86.41","86.49","86.59","86.62","86.61","86.49","86.43","86.48","86.53","86.43","86.45","86.38","86.42","86.37","86.5","86.37","86.6","86.52","86.49","86.65","86.55","86.76","86.66","86.53","86.41","86.5","86.64","86.48","86.57","86.53","86.63","86.65","86.62","86.53","86.53","86.64","86.59","86.66","86.57","86.59","86.59","86.67","86.47","86.58","86.77","86.56","86.63","86.75","86.61","86.7","86.67","86.66","86.64","86.67","86.72","86.62","86.65","86.65","86.73","86.62","86.69","86.81","86.65","86.64","86.62","86.56","86.66","86.66"
"40.59","49.36","53.63","55.79","63.27","57.49","64.62","69.84","69.03","68.46","70.57","73.0","71.75","71.14","73.07","74.74","69.64","70.13","73.71","75.57","75.9","73.33","75.51","76.15","76.87","77.37","77.07","74.93","77.78","77.56","79.14","76.55","76.83","79.08","76.77","79.01","78.62","76.69","79.78","78.06","78.8","80.49","79.77","77.73","78.19","79.94","78.16","79.09","79.34","80.3","78.36","73.78","80.39","73.37","81.22","78.63","75.86","75.97","81.38","79.14","85.24","85.33","85.43","85.32","85.5","85.52","85.33","85.67","85.42","85.4","85.52","85.54","85.26","85.54","85.3","85.13","85.34","85.56","85.56","85.53","85.47","85.56","85.12","85.26","85.18","85.33","85.25","85.26","85.3","85.41","85.37","85.32","85.39","85.16","85.63","85.51","85.6","85.06","85.14","84.93","85.43","85.01","85.11","85.38","84.97","84.83","85.23","85.19","85.5","85.35","85.18","85.24","85.26","85.22","85.19","85.19","85.32","84.87","84.95","85.18","85.79","85.86","85.84","85.91","85.6","85.63","85.73","85.86","86.03","85.9","85.91","85.99","86.01","85.99","86.05","86.09","86.07","86.05","85.81","86.13","86.13","86.12","86.08","86.05","85.93","85.96","85.82","86.17","86.24","86.06","86.1","86.15","86.05","85.97","86.24","86.21","85.99","85.95","86.01","86.12","86.28","85.92","86.04","86.11","86.24","86.14","86.13","86.3","86.1","86.13","86.17","86.05","86.1","86.05","86.2","86.31","85.98","86.21","86.15","86.13","86.07","86.17","86.18","86.16","86.06","86.14","86.1","86.11","86.01","86.24","86.28","86.07","86.24","86.13","86.2","86.15","86.19","86.11","86.22","86.22"
"523.1338104009628","389.88567662239075","338.82442504167557","306.3088648915291","280.233096241951","257.45893001556396","242.4037533402443","228.8550814986229","215.29008182883263","204.92982703447342","194.3939191699028","186.38586401939392","178.60390225052834","171.4494844675064","163.3152346611023","156.64309787750244","153.4339244067669","147.73494139313698","142.3914529532194","136.97102853655815","133.96303126215935","129.03943768143654","123.9830559939146","124.21188001334667","118.5084782987833","116.78097087144852","112.85204492509365","111.62865717709064","107.6006380468607","105.61197824776173","107.26705406606197","102.97143940627575","99.5497378706932","100.83237844705582","97.57674166560173","96.24432465434074","95.72030019015074","94.09633998572826","91.90204602479935","92.359499797225","87.87180254608393","88.81204906105995","88.34868317842484","86.83602546155453","86.73754186928272","86.83847393840551","82.66031137853861","85.24471849948168","84.34910342097282","84.80601379275322","84.53851673007011","83.14952787011862","84.06387663632631","83.40166649967432","83.47379989922047","82.84136422723532","81.4735903069377","82.2570181041956","81.81646790355444","83.48403902351856","40.68728121742606","29.067502725869417","25.14848138205707","23.291610619053245","20.884384591132402","19.500415151938796","16.995901780202985","17.075081983581185","16.091775495558977","15.0894271498546","15.817514078691602","14.385922283865511","13.60463106725365","12.863106317818165","13.976301953196526","13.047025432810187","12.550296002533287","12.427260916680098","12.692636922001839","11.728367967531085","11.426697683520615","12.511746141128242","11.932569621130824","10.905206967145205","10.93374338094145","11.670736369676888","11.223436958156526","10.669419172219932","10.350728511810303","9.97634668648243","11.19543054420501","10.083825864829123","10.576500262599438","10.254547697491944","10.202409715857357","11.003397108986974","10.589024238288403","11.020564782433212","11.247231928631663","11.49423103313893","11.126904665492475","10.65436057979241","11.367632726207376","9.908641923684627","9.24617515085265","10.428175853565335","10.722646547947079","11.551011016592383","10.634250295348465","11.96161185670644","11.370790899265558","10.520466969814152","11.574819194618613","11.706739396322519","11.276325480081141","11.583166880067438","12.004980383906513","11.569008919876069","10.492966355290264","13.433350584469736","7.085265333764255","4.949851561803371","4.6356071014888585","3.9790684981271625","3.8152298277709633","3.5515754024963826","3.440506979590282","3.4392163327429444","3.359790968010202","3.057042865548283","3.0704566275235265","2.9280215005856007","2.8684180132113397","2.8629973761271685","2.629887781571597","2.57709448505193","2.7003936475375667","2.586811827030033","2.416231535258703","2.44461099000182","2.60379214794375","2.5937895863316953","2.468993193586357","2.4531515093985945","2.4437687143217772","2.3377041327767074","2.2108304981375113","2.19245687185321","2.3510523387230933","2.2853144420078024","2.2314024451188743","2.375676550087519","2.320636118296534","2.1416257335804403","2.1128246636362746","2.2455437827156857","2.068497415515594","2.2591791067970917","2.087139697978273","2.0243304821196944","2.0485995354829356","1.944955641287379","1.9691025116480887","1.9031733853043988","1.9134656075621024","1.9982259282842278","1.8977992180734873","2.068528550793417","1.8351506079779938","1.8922614848706871","1.8924711087020114","1.7692473734496161","1.7295552499126643","1.7525193479377776","1.9603963347617537","1.752920618164353","1.8227847919333726","1.7412493036827073","1.8895797519944608","1.7850199898239225","1.765750385238789","1.7538051335141063","1.599053202662617","1.7655242970213294","1.768519644276239","1.7543449207441881","1.6966829826124012","1.6924022465245798","1.744874231168069","1.7660237783566117","1.7466957179130986","1.7162784030660987","1.7263537941034883","1.731784277711995","1.6897802392486483","1.8619215599028394","1.7356586430687457","1.651039931224659","1.6914725282695144","1.7564762027468532"
"546.0138717889786","423.86480259895325","370.61283552646637","332.47796589136124","304.70480501651764","280.47961562871933","260.426509976387","244.3719920516014","228.62269109487534","215.81936812400818","204.48539754748344","193.50357738137245","184.16550782322884","175.66966262459755","168.6246359348297","159.11183780431747","152.36490839719772","146.3516591489315","137.98693346977234","132.24498423933983","127.19889709353447","122.93142966926098","118.85075435042381","114.77593891322613","110.03237389028072","104.78538730740547","102.13349291682243","97.88492085039616","95.98400354385376","92.22130292654037","90.38177719712257","86.86706584692001","85.06303510069847","82.17155985534191","79.53897880762815","78.97979797422886","77.19784470647573","75.36848347634077","71.98581407219172","71.62518602609634","67.82688605040312","68.36361459642649","69.04782935976982","67.18147534132004","66.13898376375437","65.57166101038456","65.70522677898407","62.76906035840511","60.064320888370275","62.08880475908518","60.61917644739151","63.01546560227871","59.32329670339823","60.982998207211494","60.927086748182774","56.871753454208374","60.822024185210466","57.880714513361454","61.046601697802544","59.24081924557686","26.58339142985642","16.827066118828952","13.307960675098002","12.076701295096427","10.795435223728418","9.686424674466252","9.38874149043113","8.393729772418737","8.059472226537764","7.53316447744146","7.972235034219921","6.977122340351343","6.751612418331206","6.170047765597701","5.986289744032547","5.828031472628936","5.852660232922062","5.441491100471467","5.4993011120241135","5.290314638754353","5.301761570386589","4.939885126659647","5.077909884043038","4.475596893578768","4.706615670584142","4.828903225483373","4.161968476837501","4.779657953185961","4.58518366352655","4.676962981699035","4.610023336485028","4.536822004942223","4.747660072287545","4.7003830606117845","4.47233244846575","4.600657986244187","4.318005746696144","3.8764120924752206","4.5245134269353","4.700278018368408","4.4459510485176","4.7452138578519225","4.653983278665692","4.263947728322819","4.1458375218790025","4.585511115496047","4.6690533477813005","4.211854335851967","4.202150890138","4.4867335568415","4.9661145261488855","4.343278924468905","4.395177472382784","4.623136317241006","4.719796866644174","4.526745977578685","5.358513560378924","5.169221707503311","4.969340174691752","5.2618511349428445","3.6220681429840624","2.9595726779662073","2.507711143582128","2.498750075465068","2.1012518585193902","2.3568115275120363","2.163854571757838","1.9446280368138105","2.0030090265208855","2.0401543573243544","1.949521467788145","1.8421770241111517","1.9098780599888414","2.0194617692613974","1.906545652775094","1.7942259723786265","1.8271221349714324","1.5828868806129321","1.7728107668226585","1.6593063231557608","1.9100271860370412","1.690439143567346","1.6284865412162617","1.8728377019870095","1.7558652244042605","1.624038627021946","1.6104722776217386","1.7612183382734656","1.5680986274965107","1.6065231700195","1.6158637711778283","1.609117144427728","1.506031074502971","1.58022442413494","1.5519999695243314","1.5314740281901322","1.5702505273511633","1.582063408975955","1.7059453079709783","1.5386855519609526","1.4795632852474228","1.5436251444043592","1.6190849234117195","1.4693755400367081","1.4303725843783468","1.4869498529005796","1.3666907909791917","1.5359812512178905","1.4091677397373132","1.4375917407451198","1.5175230854656547","1.4277809308259748","1.5083432360552251","1.3711520966026","1.4429376947227865","1.3423322591697797","1.3573249866021797","1.3005155774299055","1.455669148475863","1.2327430688892491","1.4014653761405498","1.3581638800678775","1.3145065385615453","1.242921762401238","1.4243215138558298","1.3394670824054629","1.3131088459631428","1.4131752764224075","1.2876301152282394","1.3732052472187206","1.313341104076244","1.4622299568727612","1.442055017570965","1.2180518917739391","1.3287190980045125","1.2905222665285692","1.2861058870330453","1.3196679747197777","1.4120699214981869","1.369791733159218"
"586.5936422348022","461.04403257369995","405.66142892837524","364.11294972896576","331.3400157690048","308.10011970996857","288.48765140771866","271.3109869360924","255.98673331737518","244.83904737234116","231.9351229071617","220.9086429476738","212.47401520609856","202.317313849926","194.4805161356926","190.4341073334217","180.02717217803","176.02492907643318","169.46770879626274","160.77266269922256","157.10636639595032","152.80698955059052","146.11149203777313","143.95885515213013","137.62294033169746","133.52765937149525","131.88166098296642","126.26790387928486","123.19746597111225","118.85260719060898","115.57388827204704","113.55899512767792","110.83225817978382","106.6434086561203","104.01456479728222","100.42885538935661","98.20979185402393","98.0454647988081","93.84759302437305","90.8958090543747","89.26438003778458","86.81296528875828","86.43225830793381","82.34275203943253","79.99681371450424","77.95265901088715","76.694874830544","76.62955354899168","77.2848194539547","71.61355988681316","71.7398511171341","70.41198537498713","67.95031393319368","68.88125353306532","65.6932173743844","64.75004100054502","66.44424471259117","62.32186024263501","63.10238544642925","60.55235709249973","31.96488381177187","22.560983842238784","18.145607808604836","17.102546574547887","14.72149775736034","13.997466781176627","13.659427002072334","12.1303037032485","12.035127536393702","11.035395178478211","10.829651789739728","10.7469382006675","9.848492089658976","9.275541831739247","9.521351374220103","8.677886713761836","7.894511009566486","8.892739835660905","7.84218489844352","7.564279050566256","7.3994529554620385","6.848391520092264","7.354040016653016","6.795780309243128","6.582052240381017","6.391703302040696","7.059055992634967","7.6577186801005155","6.445518091088161","6.754970593843609","6.856389905093238","6.417672808282077","6.322135986294597","6.047381918644533","5.972620259854011","5.892939939396456","5.254239338915795","5.537272629560903","6.047605826053768","6.150187791092321","6.016029047430493","5.64703434985131","5.9662990213837475","6.21628085244447","6.036792146041989","6.239989834604785","6.204154164297506","5.340646520955488","5.585282621672377","5.313868082826957","5.7899550423026085","5.211770129855722","5.341094774077646","6.230636747553945","5.2086004933808","6.034184978110716","6.041473815450445","5.893558374955319","5.369304945576005","5.8569242702797055","4.762907323078252","3.5888557011494413","3.165376020828262","3.462228372110985","2.644755050423555","2.607028004480526","2.539156648563221","2.481133422232233","2.60545733186882","2.4772262187907472","2.6420189471682534","2.530212585814297","2.255372696905397","2.44390061579179","2.4523180193500593","2.1735335419652984","2.2108827907359228","1.998325687018223","2.316041359677911","2.0932017646264285","2.0047254163073376","2.022322113858536","1.940637505846098","1.7912169623887166","2.0057757461909205","1.9746786383911967","1.8886551713803783","1.8377273054793477","2.2208447785815224","1.938292809005361","1.8187635724898428","2.0143012469052337","1.7239671798306517","1.757915751892142","1.7606843241956085","1.7873620697064325","1.9415610788855702","1.8900418723351322","1.7241020014625974","1.7937381875235587","1.7434138063108549","1.5475240466184914","1.7964642907027155","1.65757237712387","1.5959837835398503","1.7259030302520841","1.6267628326895647","1.721747811534442","1.7135269655263983","1.5752019723295234","1.6270001086522825","1.7520337126916274","1.6302787732565776","1.6291919616633095","1.6489140407647938","1.6401746742194518","1.7268831549445167","1.570084388484247","1.6607661865418777","1.613568301545456","1.4477712017251179","1.4493464340921491","1.441538872779347","1.5203986780834384","1.5174126035999507","1.7010502839111723","1.53522906411672","1.4270002618432045","1.5353484929655679","1.4755229034926742","1.5340790785267018","1.5328826694749296","1.2712366746854968","1.4489896572194993","1.4611896317219362","1.4758872677921318","1.5889870261889882","1.509648104198277","1.5136670466745272","1.4819594599539414"
"182.3783564567566","177.04619181156158","153.2499647140503","130.4848924279213","139.07949113845825","123.16502320766449","135.03971427679062","109.63961237668991","105.4211373925209","97.59401258826256","97.84271025657654","99.43543887138367","91.83986696600914","86.53955143690109","88.93283450603485","91.72163066267967","87.13138568401337","80.74875789880753","91.48556935787201","85.78005442023277","84.94039589166641","81.41357609629631","82.4391707777977","96.88286086916924","80.6126806139946","80.87300133705139","86.58036947250366","93.61099976301193","81.81158924102783","79.5378586947918","84.35835871100426","81.1385934650898","82.58494031429291","89.34376782178879","76.6310147345066","82.39083597064018","91.66396754980087","80.6235513985157","81.4409875869751","80.96072071790695","80.80550435185432","76.87148267030716","80.9402827322483","79.14336681365967","73.62946790456772","73.23767748475075","90.01676717400551","92.33112236857414","84.11018484830856","74.79832984507084","89.20198073983192","81.51290911436081","88.24615341424942","83.9200012087822","92.45787692070007","113.39286535978317","85.3506627380848","76.43134272098541","89.3689800798893","88.90972924232483","53.04085145890713","56.11186769604683","54.08783419430256","56.41122616827488","57.045615792274475","58.46592789888382","58.97569653391838","60.15640962123871","61.061287716031075","62.53940658271313","61.60716034471989","63.13185475766659","68.55946098268032","64.62948220968246","64.78429351747036","64.93302020430565","67.38266856968403","65.37500190734863","66.489034563303","66.00841091573238","66.55895665287971","68.6975568830967","67.47843883931637","67.96683871746063","69.37399196624756","68.50080928206444","69.37381581962109","68.33880719542503","69.5107954442501","72.03783099353313","72.13326501846313","70.84731206297874","71.275904327631","70.8170707821846","69.04181802272797","70.51976384222507","72.79651100933552","71.3507917970419","71.88855858147144","71.42394463717937","70.36242993175983","70.60563875734806","70.36719879508018","72.83623617887497","70.2196923494339","75.62162086367607","72.96156433224678","71.98816289007664","82.66697388887405","76.42692060768604","74.73648126423359","73.74885261058807","71.57741497457027","74.30186972022057","75.2302895784378","74.9235018491745","70.365916416049","70.82026387751102","73.611162930727","75.04994913935661","67.8178449422121","67.61365903913975","67.62694795429707","66.84792096912861","67.49374333024025","67.36510527133942","66.9808629155159","67.49839472770691","67.15149080753326","67.200379550457","67.51766628026962","67.68052604794502","68.1175491809845","67.985331133008","67.74503591656685","68.22986209392548","67.54869674146175","67.52711981534958","67.84516496956348","67.9943113476038","68.40016826987267","68.46759615838528","68.01858074963093","67.9956411421299","68.36972498893738","68.15905074775219","68.54531769454479","68.77335567772388","68.26211655139923","68.99994514882565","69.1517425775528","69.18473003804684","69.16182225942612","68.55109269917011","69.02830193936825","68.7268792539835","68.56658290326595","68.28115625679493","68.45956927537918","68.69008533656597","68.22583390772343","68.3565606623888","68.31052684783936","68.3880944699049","68.43025262653828","68.30415891110897","68.27808628976345","68.59921856224537","68.43126940727234","68.26331196725368","68.35530398786068","68.29964415729046","68.29517635703087","68.55638988316059","68.08752822875977","68.24663436412811","68.40602967143059","68.47679798305035","68.17248977720737","68.15435245633125","68.54253602027893","68.35525743663311","68.41707952320576","68.17109443247318","68.80667106807232","68.74843639135361","68.27335076034069","68.58881494402885","68.85059507191181","68.56382963061333","68.64414173364639","67.97653616964817","68.16029593348503","67.91252662241459","68.47483186423779","68.24836237728596","67.81656673550606","68.20210486650467","68.318654358387","68.11398197710514"
